item,embedding
315,"[0.021440107375383377, 0.021348651498556137, -0.05620986595749855, -0.0012125186622142792, -0.009769309312105179, -0.03775162249803543, -0.05577239394187927, -0.023290105164051056, -0.020440418273210526, -0.04897809401154518, -0.004511982202529907, 0.05017266049981117, 0.02031325176358223, 0.030558791011571884, -0.008422501385211945, 0.029068265110254288, 0.037827927619218826, 0.021969836205244064, 0.0208660326898098, 0.04507390037178993, -0.05169600248336792, 0.03554506227374077, -0.01348019763827324, -0.0574738048017025, -0.03085591085255146, 0.039853934198617935, 0.016677912324666977, -0.02609124779701233, -0.049533262848854065, -0.018620725721120834, -0.04596828669309616, 0.025293704122304916, -0.04707418754696846, 0.04661479964852333, -0.014411073178052902, -0.009614452719688416, 0.010866206139326096, 0.048483286052942276, 0.036517802625894547, 0.033272091299295425, -0.003072194755077362, 0.03409386798739433, 0.03768499568104744, -0.02396606281399727, -0.01981215924024582, -0.0424446277320385, 0.016346994787454605, 0.020452629774808884, 0.0035087279975414276, -0.05300479754805565, 0.03726986423134804, 0.00864134356379509, 0.04202239587903023, -0.05523436516523361, 0.04039083793759346, -0.0188911110162735, -0.03352993726730347, -0.03194907307624817, 0.034744393080472946, 0.008106578141450882, 0.016764428466558456, 0.02565961703658104, 0.0039372630417346954, -0.01855507120490074]"
300,"[-0.050180695950984955, 0.04635326936841011, 0.050893235951662064, -0.010663580149412155, -0.04767124354839325, 0.055532511323690414, -0.003031119704246521, -0.05731188878417015, 0.016099978238344193, 0.0119708813726902, 0.03820763900876045, 0.01932569220662117, 0.04250441864132881, 0.052556175738573074, 0.027606520801782608, -0.01963401585817337, 0.02516632154583931, 0.013486456125974655, 0.04284820333123207, -0.005478523671627045, 0.04100171849131584, -0.024453215301036835, 0.02808954194188118, 0.05537817254662514, -0.02124125510454178, 0.048039134591817856, 0.048444654792547226, 0.0518287755548954, 0.03468312695622444, 0.035639505833387375, -0.03499361500144005, 0.020945172756910324, 0.008393142372369766, 0.04964781925082207, 0.0583895780146122, -0.0006717592477798462, -0.04628729820251465, 0.04867001250386238, -0.016444344073534012, -0.01349785178899765, -0.04344527795910835, 0.027034182101488113, 0.050795380026102066, -0.03908814489841461, -0.021613284945487976, 0.025424566119909286, 0.02127901092171669, -0.02558419480919838, 0.02143765613436699, 0.016444232314825058, -0.033979080617427826, 0.016874436289072037, -0.04009941965341568, -0.021833013743162155, -0.027751024812459946, 0.013166043907403946, 0.040142934769392014, -0.031216947361826897, 0.057529348880052567, 0.04991262033581734, -0.015793830156326294, -0.024216555058956146, -0.02915487065911293, -0.03380231559276581]"
308,"[-0.05712990090250969, -0.018391359597444534, 0.008838910609483719, -0.0490337610244751, 0.009076777845621109, -0.011240299791097641, 0.0041495151817798615, -0.018226999789476395, 0.008475448936223984, 0.0464814119040966, 0.03181633725762367, 0.04002108797430992, 0.004755530506372452, 0.038928207010030746, -0.0378834530711174, 0.030022185295820236, -0.049887821078300476, -0.014423049986362457, -0.025040213018655777, -0.05752762779593468, -0.019802577793598175, 0.02229999378323555, 0.05529763922095299, -0.045345455408096313, 0.04917823150753975, 0.04688439890742302, 0.017465468496084213, 0.054484929889440536, -0.0045989155769348145, -0.053407371044158936, -0.010223977267742157, -0.008030906319618225, -0.05473606660962105, -0.0509117990732193, 0.03662635013461113, 0.0415128655731678, 0.0009814202785491943, -0.05722082406282425, -0.022038977593183517, 0.04990458860993385, 0.018017616122961044, 0.05351003631949425, -0.04235588759183884, -0.006670936942100525, -0.01831071823835373, 0.033957574516534805, -0.032839223742485046, 0.049057524651288986, -0.01671401783823967, -0.04608149081468582, 0.04600726440548897, 0.03629763051867485, -0.008804410696029663, 0.036386389285326004, -0.012835867702960968, -0.025239285081624985, -0.04789802432060242, 0.05851956829428673, -0.018721189349889755, 0.0008872263133525848, -0.055653028190135956, 0.04276792332530022, -0.01859109476208687, -0.031980156898498535]"
988,"[0.02067805454134941, -0.019893180578947067, -0.01046854630112648, 0.00204361230134964, 0.0069204531610012054, 0.03362851217389107, -0.017064452171325684, 0.052273232489824295, 0.0469171442091465, 0.013947848230600357, -0.023674465715885162, 0.01715650036931038, 0.0017346739768981934, -0.017260387539863586, 0.05076250806450844, 0.015032220631837845, 0.023133162409067154, 0.03449396416544914, -0.039112746715545654, 0.01617719605565071, -0.0524001307785511, 0.0533035583794117, 0.027807239443063736, 0.04569019004702568, -0.03702706843614578, 0.014899980276823044, -0.03755373880267143, -0.011805281043052673, 0.0028424933552742004, -0.04287022352218628, 0.051586102694272995, 0.006967227905988693, -0.048519495874643326, -0.056364282965660095, -0.03170407935976982, -0.04542262479662895, 0.025286737829446793, 0.041917841881513596, -0.013359688222408295, -0.0007649101316928864, 0.011325884610414505, 0.04033907130360603, 0.02819718047976494, 0.05560629442334175, 0.03515608236193657, 0.027195405215024948, 0.016647178679704666, -0.052002280950546265, -0.019653942435979843, 0.05590531602501869, 0.01826164498925209, 0.031028930097818375, 0.0448666475713253, 0.027753908187150955, -0.014385033398866653, 0.014475774019956589, 0.05429505184292793, 0.04237952455878258, 0.024922747164964676, -0.014874197542667389, 0.0036718174815177917, 0.036815155297517776, -0.024746306240558624, 0.03842790052294731]"
678,"[-0.054556556046009064, 0.01637633517384529, -0.03705890476703644, -0.046319689601659775, -0.01806529238820076, 0.027653206139802933, 0.03577600046992302, 0.0391121469438076, -0.008486513048410416, -0.042249083518981934, 0.0443338043987751, -0.03786461427807808, -0.02390170842409134, 0.044939395040273666, 0.026318367570638657, 0.020356010645627975, 0.022069614380598068, -0.04310248792171478, 0.027308445423841476, 0.006238218396902084, -0.009096190333366394, -0.04190845787525177, -0.017831619828939438, -0.028653021901845932, -0.03661513701081276, -0.05399835482239723, 0.03285970166325569, 0.04037648066878319, 0.025733236223459244, -0.015112452208995819, 0.05035955831408501, 0.038108501583337784, 0.033222492784261703, -0.026843778789043427, -0.05838698893785477, -0.03452112525701523, 0.0499425046145916, 0.02655770257115364, 0.015568498522043228, 0.012306060642004013, 0.04513343796133995, 0.05596999451518059, 0.05606008693575859, -0.00859716534614563, 0.039376918226480484, -0.05256284400820732, -0.006401248276233673, -0.036598704755306244, -0.014647208154201508, 0.05120452120900154, -0.007751692086458206, 0.00887719914317131, 0.014566566795110703, -0.04964297637343407, 0.0521419458091259, 0.021706383675336838, 0.02481689676642418, 0.01398143544793129, 0.03856215253472328, -0.03530410677194595, 0.03889639303088188, -0.05218119919300079, 0.038573045283555984, 0.0382838137447834]"
243,"[0.03498021140694618, -0.03826865553855896, -0.04686160013079643, -0.04645171016454697, 0.0027278177440166473, 0.0553683303296566, -0.000569954514503479, 0.0030801333487033844, -0.0024712979793548584, 0.028305139392614365, 0.036495957523584366, 0.05560259148478508, -0.021202605217695236, -0.05839543044567108, 0.005189199000597, -0.004107348620891571, -0.05264127999544144, -0.007684655487537384, 0.02986728772521019, 0.011156674474477768, 0.04326741769909859, 0.046341393142938614, -0.029006700962781906, 0.02591588720679283, 0.04417116567492485, 0.03558584675192833, -0.05713069811463356, 0.022278297692537308, -0.043587468564510345, 0.002326168119907379, 0.050068940967321396, -0.04383956640958786, -0.05211649090051651, 0.03185112401843071, 0.0101415254175663, -0.004761643707752228, -0.04189959913492203, 0.027672838419675827, 0.0491841621696949, 0.01993730291724205, 0.04285686835646629, -0.01183440163731575, 0.014145251363515854, -0.009126495569944382, -0.037245988845825195, 0.02658883109688759, -0.0538395419716835, 0.02276458963751793, -0.040232542902231216, -0.047838225960731506, 0.02263813093304634, -0.01441003754734993, -0.02167915552854538, -0.021478623151779175, -0.005443654954433441, -0.00842905044555664, -0.009263947606086731, -0.05657490715384483, 0.04765079542994499, -0.04833143576979637, -0.04887482151389122, 0.02606959268450737, -0.027046743780374527, 0.011011835187673569]"
901,"[0.04461104795336723, 0.046371277421712875, -0.02789599448442459, 0.034802768379449844, -0.017322827130556107, -0.01647600531578064, 0.023040633648633957, 0.002799086272716522, -0.013571854680776596, -0.03126516193151474, -0.03694608807563782, 0.018031012266874313, -0.03540653735399246, -0.042927175760269165, -0.029577719047665596, 0.015586230903863907, -0.006133638322353363, 0.05003943666815758, 0.014304440468549728, 0.03158917650580406, -0.022467736154794693, -0.03826475888490677, -0.04834294691681862, -0.005692243576049805, -0.0292053259909153, 0.008333001285791397, 0.03401239588856697, 0.05332116410136223, 0.021218273788690567, -0.025706809014081955, 0.033028651028871536, 0.04390132054686546, 0.004275020211935043, -0.007692299783229828, 0.04723257198929787, 0.0028787143528461456, 0.03856411948800087, 0.01967458799481392, 0.018182877451181412, 0.004953447729349136, 0.03344486281275749, 0.024011503905057907, 0.014206741005182266, 0.02520829066634178, 0.016477670520544052, -0.048649873584508896, -0.045412126928567886, -0.04333052039146423, 0.047215331345796585, -0.020040422677993774, -0.053620509803295135, -0.007039632648229599, 0.05017546936869621, -0.051231030374765396, 0.03255663439631462, -0.008091814815998077, 0.050234053283929825, -0.01733030378818512, -0.056183088570833206, -0.005370978266000748, 0.03550519421696663, -0.0034479238092899323, -0.052540868520736694, 0.019132886081933975]"
763,"[-0.02020833268761635, -0.02598544955253601, 0.023134123533964157, 0.05779048427939415, -0.04705420881509781, -0.044954102486371994, -0.040005650371313095, 0.028099481016397476, -0.020914573222398758, 0.014033365994691849, 0.05789530649781227, -0.020451053977012634, -0.02253987267613411, -0.037358082830905914, -0.05219074338674545, 0.024908047169446945, 0.03231806680560112, 0.03188193961977959, -0.015895333141088486, 0.007860172539949417, 0.011179376393556595, 0.03818600997328758, -0.03319774568080902, -0.015662826597690582, -0.002770557999610901, 0.00638352707028389, 0.01932549849152565, -0.050402961671352386, -0.009020641446113586, -0.0014325343072414398, -0.03337685763835907, -0.01575314998626709, -0.05033724382519722, -0.003576356917619705, -0.022422656416893005, 0.002045542001724243, -0.03298801928758621, -0.029292495921254158, 0.03517590090632439, 0.04415842518210411, 0.052338119596242905, 0.011601123958826065, -0.015853073447942734, 0.024774540215730667, -0.007540524005889893, 0.04894110932946205, -0.019938401877880096, 0.022630754858255386, 0.030123401433229446, 0.03809421882033348, 0.03440934792160988, -0.04314466938376427, -0.02337775006890297, 0.047862742096185684, -0.03370886668562889, -0.04202258586883545, -0.005397923290729523, -0.055240243673324585, 0.025422941893339157, -0.04436846449971199, -0.02790057100355625, -0.007177133113145828, -0.019935395568609238, 0.0052994899451732635]"
367,"[-0.01732698455452919, 0.009049754589796066, 0.04161852225661278, -0.020971819758415222, -0.03837530314922333, 0.01039804145693779, 0.04762658849358559, -0.04309628903865814, 0.024928022176027298, 0.011985097080469131, -0.009127140045166016, 0.03739694878458977, -0.03119637444615364, -0.055293451994657516, 0.0022398829460144043, 0.052645448595285416, 0.006938386708498001, 0.03283016011118889, 0.026552315801382065, -0.029158441349864006, 0.01167881116271019, 0.03278866037726402, -0.04056006669998169, 0.027197327464818954, 0.030436556786298752, -0.008871182799339294, 0.05427498742938042, 0.0032147280871868134, 0.04828401282429695, -0.03563464432954788, 0.04125247523188591, -0.009061366319656372, 0.00572577491402626, 0.0013462938368320465, -0.01226896047592163, 0.05820769444108009, 0.05198115482926369, 0.03776058182120323, -0.011034589260816574, 0.008806761354207993, 0.004508566111326218, 0.003908183425664902, 0.0018815994262695312, -0.007259353995323181, -0.001890614628791809, 0.014909747987985611, -0.04851445555686951, 0.01850983127951622, -0.005355406552553177, -0.05659940093755722, 0.02914084866642952, 0.010086845606565475, -0.0067741721868515015, -0.04605640098452568, -0.04994998127222061, 0.045119758695364, 0.04781978204846382, -0.02570025995373726, -0.04123273864388466, 0.015009786933660507, 0.04292619600892067, -0.010458428412675858, -0.03430013731122017, 0.01078857108950615]"
742,"[0.02470514550805092, -0.03154779598116875, 0.03503812476992607, 0.03821570798754692, -0.0385160967707634, 0.00788978859782219, 0.029387515038251877, -0.028701143339276314, 5.764514207839966e-05, -0.055816370993852615, 0.041175540536642075, 0.03250997141003609, 0.020802173763513565, 0.04382066801190376, -0.03565039113163948, 0.02383386716246605, 0.007878478616476059, -0.009840011596679688, -0.053592879325151443, -0.008467469364404678, -0.02078329399228096, -0.026829633861780167, 0.03712800517678261, 0.004066053777933121, 0.01952657476067543, -0.019855640828609467, -0.05119018629193306, 0.0015711449086666107, 0.03964690491557121, -0.030451199039816856, 0.049973223358392715, -0.0045342110097408295, 0.043342474848032, -0.003044459968805313, 0.04683231934905052, -0.04435437172651291, 0.028827954083681107, -0.04821055382490158, 0.036087509244680405, -0.0207497701048851, 0.0054594166576862335, 0.041008610278367996, 0.006053153425455093, 0.05258196219801903, 0.037171799689531326, -0.04893070086836815, 0.04380223527550697, -0.006698820739984512, 0.008203867822885513, 0.03856544569134712, -0.022815115749835968, 0.01992877945303917, -0.057144906371831894, -0.05749132111668587, -0.03635344281792641, -0.0387822687625885, -0.027981536462903023, -0.01180822029709816, -0.030363768339157104, -0.027043234556913376, 0.03938159719109535, -0.041779376566410065, -0.014078140258789062, -0.018405240029096603]"
372,"[-0.01846781000494957, -0.02516265958547592, 0.022097554057836533, -0.05617782473564148, 0.02499254420399666, 0.047998350113630295, -0.05320556089282036, 0.004730794578790665, -0.004549410194158554, -0.03468335419893265, 0.05292214825749397, 0.034275081008672714, -0.019080080091953278, -0.057526297867298126, 0.025063540786504745, -0.031770747154951096, 0.056917544454336166, -0.052914392203092575, 0.05199422314763069, 0.027277331799268723, -0.055128298699855804, -0.03523588925600052, 0.03968057408928871, -0.020376693457365036, 0.00822966918349266, -0.011182095855474472, 0.03477996215224266, -0.0457068607211113, 0.04756438359618187, -0.04151894152164459, 0.013433653861284256, -0.04511475935578346, -0.014748860150575638, 0.05686153098940849, 0.04560231789946556, 0.016040343791246414, -0.04682363197207451, 0.05714354291558266, -0.04919080808758736, -0.02907617762684822, -0.010386843234300613, -0.01391061395406723, 0.019308079034090042, 0.04573039337992668, -0.018369562923908234, 0.002003118395805359, 0.014545287936925888, -0.047658056020736694, 0.029271896928548813, -0.0035819821059703827, -0.04077304154634476, 0.0019462257623672485, -0.036826394498348236, -0.0064150989055633545, 0.002359192818403244, 0.029238667339086533, 0.006344091147184372, -0.019384965300559998, 0.012515183538198471, -0.03209485858678818, 0.00503312423825264, 0.016151998192071915, -0.04022622108459473, -0.05039791017770767]"
