item,embedding
202,"[0.06079120188951492, -0.03944789618253708, -0.02709849551320076, -0.02908603474497795, 0.034440793097019196, 0.06882580369710922, 0.06827910989522934, -0.01786176860332489, 0.01132500171661377, 0.00903388112783432, -0.03881591185927391, 0.012137643992900848, -0.06976278871297836, -0.0163160040974617, 0.050603531301021576, -0.06824015825986862, 0.01690012961626053, 0.05382629483938217, 0.0304698646068573, 0.022706836462020874, -0.058940403163433075, 0.008227109909057617, 0.012666791677474976, 0.061345286667346954, -0.013532109558582306, 0.04111691564321518, -0.07140123099088669, 0.08137739449739456, 0.08299650996923447, -0.05066240206360817, -0.05049411952495575, -0.04685421288013458, 0.02266295999288559, 0.03627640753984451, 0.07574377208948135, -0.02814604714512825, 0.07493320852518082, -0.018819577991962433, 0.028862327337265015, -0.04143406078219414, -0.05795718729496002, 0.05545444041490555, 0.046556852757930756, 0.0008347779512405396, 0.04225314408540726, -0.06638270616531372, 0.014772392809391022, 0.017124131321907043, 0.03719770908355713, 0.0779605433344841, -0.013836167752742767, 0.01125974953174591, -0.039814699441194534, -0.05195217579603195, 0.02667994797229767, 0.04858044534921646, 0.07464545220136642, 0.033482372760772705, -0.05581590533256531, 0.007633283734321594, -0.03584394231438637, -0.011959120631217957, -0.0031775757670402527, 0.04905632883310318]"
742,"[0.03774750232696533, 0.038142427802085876, 0.06157302111387253, 0.0020976215600967407, -0.058305561542510986, -0.07855723053216934, -0.012883901596069336, -0.04379655048251152, -0.02610541135072708, -0.03972022607922554, 0.032009877264499664, -0.062214724719524384, 0.0117865651845932, 0.07918887585401535, -0.06466393172740936, 0.054019562900066376, -0.046601518988609314, 0.02073238044977188, -0.023042161017656326, 0.03347393870353699, 0.07003220170736313, -0.0027575641870498657, 0.04679536074399948, 0.06798896938562393, 0.02339176833629608, -0.058366864919662476, -0.013537950813770294, -0.040928710252046585, 0.02538340538740158, 0.009520865976810455, -0.06943658739328384, 0.026004113256931305, 0.045518867671489716, -0.08136215806007385, -0.06965258717536926, 0.052665598690509796, -0.08108880370855331, 0.01776471734046936, 0.04918684810400009, -0.00970575213432312, -0.03258199989795685, -0.026768770068883896, -0.011682599782943726, -0.031233392655849457, -0.04249368607997894, -0.04127619415521622, 0.03135792165994644, 0.06335269659757614, -0.0007306039333343506, 0.008754290640354156, 0.05674958974123001, -0.06890507787466049, -0.018515728414058685, -0.01885310560464859, -0.05587323009967804, 0.06783606857061386, 0.011871643364429474, 0.05036339908838272, 0.032393984496593475, -0.028995487838983536, 0.05883801728487015, 0.03299180418252945, 0.056473664939403534, 0.01624266803264618]"
132,"[-0.04815357178449631, 0.06954655796289444, 0.0019780024886131287, 0.0722314640879631, -0.052783455699682236, 0.02332589030265808, 0.008693531155586243, -0.04824287071824074, 0.07785166054964066, -0.07117515802383423, 0.03136906772851944, -0.042035769671201706, -0.049484625458717346, 0.029252126812934875, 0.0036931708455085754, -0.03474075719714165, 0.021725594997406006, 0.08310220390558243, 0.0347365140914917, -0.07054759562015533, 0.0807160809636116, -0.08076640218496323, 0.03936561197042465, -0.03966127708554268, 0.052416689693927765, 0.04068009555339813, 0.054973386228084564, 0.03498911112546921, 0.021203607320785522, 0.021492518484592438, -0.013493254780769348, -0.02910984307527542, 0.024594999849796295, 0.06992184370756149, 0.04665222018957138, 0.002955615520477295, -0.004859127104282379, 0.010675609111785889, 0.016589492559432983, -0.05817548930644989, 0.000571131706237793, -0.0176573246717453, -0.04241956025362015, -0.07079015672206879, 0.05565304309129715, -0.015473969280719757, 0.039861440658569336, -0.02347005531191826, -0.07576844841241837, 0.040899015963077545, 0.05654614418745041, 0.04748158901929855, 0.00806918740272522, -0.032197464257478714, 0.08086209744215012, -0.01654231548309326, -0.007502622902393341, 0.04943937808275223, -0.005342796444892883, -0.03306678682565689, 0.0476914718747139, 0.0021059513092041016, 0.029179319739341736, -0.06646262109279633]"
64,"[0.00015259534120559692, -0.03431250527501106, 0.03270062804222107, -0.004250966012477875, -0.06981923431158066, -0.08257116377353668, 0.01662604510784149, -0.00987108051776886, 0.07932969182729721, 0.046608321368694305, 0.05608730763196945, 0.0013605058193206787, 0.051163457334041595, -0.004661299288272858, 0.07881096750497818, -0.08218315988779068, 0.06298834830522537, -0.045024678111076355, 0.040521539747714996, -0.07110950350761414, 0.0422513410449028, 0.004935823380947113, 0.050940461456775665, -0.07445977628231049, -0.012375965714454651, -0.034440238028764725, -0.016782037913799286, 0.07985661178827286, 0.030870161950588226, -0.044983625411987305, 0.04493144899606705, -0.0556330606341362, 0.08252664655447006, -0.005271166563034058, 0.001578398048877716, 0.06815826147794724, 0.03875119239091873, -0.05511321872472763, 0.009180597960948944, -0.05998877435922623, -0.02262309566140175, -0.05958550423383713, -0.06631595641374588, 0.05442754179239273, -0.06445783376693726, 0.034362755715847015, -0.017793580889701843, 0.0760161504149437, 0.010933540761470795, 0.026880070567131042, -0.027823179960250854, -0.03508424013853073, -0.020762648433446884, -0.04589620977640152, 0.006891459226608276, -0.0370580330491066, -0.028698526322841644, 0.04821310192346573, 0.0673544779419899, -0.04177815839648247, 0.07554411143064499, -0.06859201192855835, -0.08114111423492432, -0.0679921880364418]"
97,"[0.01602649688720703, 0.06952450424432755, 0.04771711677312851, 0.03924192488193512, 0.07398068159818649, 0.02215469628572464, 0.04674791544675827, -0.035311225801706314, 0.003521256148815155, 0.07446423918008804, -0.07817411422729492, -0.06268322467803955, -0.05656959116458893, 0.015413656830787659, -0.07514380663633347, -0.04499382525682449, -0.015214860439300537, -0.010946996510028839, 0.020472370088100433, 0.059152357280254364, 0.009892977774143219, 0.03612101078033447, 0.015507988631725311, 0.0075388103723526, 0.02232087403535843, 0.03534058481454849, 0.05319497734308243, -0.012172132730484009, 0.07555035501718521, 0.0645483061671257, 0.036536455154418945, 0.03865727037191391, 0.03538279980421066, -0.05262765288352966, -0.025006003677845, -0.02723778784275055, -0.0638834536075592, -0.06444983929395676, -0.016643889248371124, -0.035047516226768494, 0.005911864340305328, -0.021495025604963303, 0.07285235077142715, 0.03323221206665039, -0.06297557055950165, 0.009541846811771393, 0.003909938037395477, 0.027999751269817352, 0.012125611305236816, -0.08112223446369171, 0.016405664384365082, 0.06266311556100845, -0.04686759412288666, 0.0482921376824379, -0.08079346269369125, -0.023973695933818817, -0.012216247618198395, -0.0665232390165329, 0.024679094552993774, 0.01947227120399475, 0.03995782136917114, -0.07913991063833237, 0.08193490654230118, -0.07039400935173035]"
238,"[0.07562468200922012, -0.07480718195438385, 0.020662710070610046, -0.08206275850534439, -0.07328334450721741, -0.023570191115140915, -0.05318080633878708, 0.039568282663822174, 0.06869513541460037, -0.057857200503349304, 0.016700930893421173, 0.008109085261821747, 0.07621564716100693, 0.06855063885450363, 0.03572331368923187, 0.07081449776887894, 0.06809491664171219, 0.08309019356966019, -0.01967564970254898, -0.07381308823823929, 0.020894303917884827, -0.05690230801701546, 0.04393748193979263, -0.009346023201942444, -0.0037783607840538025, 0.06582232564687729, -0.004056133329868317, 0.05710514634847641, 0.03753678500652313, 0.006964981555938721, -0.08007318526506424, -0.002287335693836212, -0.03401406854391098, 0.014268405735492706, -0.023702524602413177, 0.05134382098913193, -0.015600986778736115, 0.04587162286043167, -0.029174838215112686, -0.04678545147180557, 0.029493600130081177, -0.035560380667448044, 0.0012184754014015198, 0.04752879589796066, 0.06690243631601334, -0.009613074362277985, 0.06334813684225082, -0.07836636900901794, -0.08125537633895874, 0.027465328574180603, 0.05383967608213425, 0.07026015967130661, -0.05403577536344528, 0.055349670350551605, -0.05355597287416458, -0.0709390714764595, -0.08132020384073257, 0.040439680218696594, -0.058184243738651276, 0.07122636586427689, 0.005753405392169952, 0.010175727307796478, 0.034001611173152924, 0.019432395696640015]"
176,"[0.02668425440788269, -0.020899053663015366, -0.02066720277070999, -0.010891608893871307, 0.03246296942234039, -0.03760034218430519, -0.06027429550886154, -0.06328599900007248, 0.07811931520700455, -0.012877829372882843, -0.01107722520828247, -0.08230060338973999, 0.06114306300878525, -0.05201238393783569, 0.018201179802417755, 0.032424576580524445, 0.07923112064599991, 0.06833375245332718, 0.031154826283454895, 0.036429472267627716, 0.022298328578472137, 0.011824078857898712, 0.01642809808254242, 0.06950762122869492, -0.007131539285182953, -0.06210632622241974, 0.03264821320772171, -0.008046284317970276, 0.07588637620210648, 0.049476854503154755, -0.0510520376265049, 0.06449560075998306, 0.0484447255730629, 0.07947523146867752, 0.02114909142255783, 0.060124047100543976, -0.04666435346007347, 0.031758762896060944, 0.07975395768880844, 0.04173655807971954, 0.07429086416959763, -0.053010329604148865, -0.0533083900809288, -0.0004117637872695923, -0.0478290393948555, -0.01903771609067917, 0.058743543922901154, -0.07149473577737808, 0.02007550746202469, -0.03742147609591484, -0.07672011107206345, -0.027276936918497086, -0.0077657550573349, 2.720952033996582e-05, 0.009291209280490875, 0.008624464273452759, -0.07316935062408447, 0.016162291169166565, -0.07695283740758896, 0.023706689476966858, 0.03569043427705765, 0.059328578412532806, 0.0764179453253746, 0.036501482129096985]"
82,"[0.03759250044822693, -0.07467811554670334, 0.02838665246963501, -0.049953643232584, 0.014099881052970886, -0.047769077122211456, 0.0015835687518119812, -0.016005754470825195, 0.08119776099920273, 0.01464477926492691, 0.03997400403022766, 0.026647724211215973, -0.05566161498427391, -0.004562906920909882, 0.04494573920965195, -0.0644681453704834, 0.07963945716619492, 0.02042306214570999, -0.007189050316810608, 0.009206078946590424, 0.007334962487220764, 0.051796503365039825, -0.01059802621603012, 0.08015448600053787, 0.08062868565320969, -0.004727408289909363, -0.032871972769498825, 0.044266633689403534, -0.007494516670703888, -0.005497872829437256, -0.06977047026157379, 0.045781172811985016, 0.06967701762914658, -0.0722256749868393, -0.0011566057801246643, -0.005669392645359039, 0.023114822804927826, 0.07593020051717758, 0.031052254140377045, -0.04860800877213478, -0.02945004403591156, -0.04828500375151634, 0.0051926299929618835, -0.058254729956388474, -0.006997808814048767, 0.051006294786930084, 0.018058553338050842, -0.07556778937578201, 0.05989908427000046, 0.06399830430746078, 0.06014779955148697, -0.03604695200920105, 0.0797993466258049, -0.02940801903605461, 0.018852107226848602, -0.011166639626026154, 0.026023000478744507, -0.016492843627929688, -0.001418285071849823, -0.008442021906375885, 0.03296499699354172, -0.04100748151540756, -0.05902231112122536, -0.014471203088760376]"
135,"[0.012912683188915253, 0.0265255868434906, -0.027105562388896942, 0.07584769278764725, 0.051107846200466156, 0.04221992939710617, 0.07272639125585556, -0.05849023908376694, 0.061220310628414154, -0.07353322952985764, 0.06917456537485123, 0.05580354481935501, -0.01972782611846924, -0.05158460885286331, 0.024571605026721954, 0.01535341888666153, 0.0071342214941978455, -0.02367035299539566, 0.0607326403260231, -0.01267058402299881, -0.07117174565792084, -0.0552123486995697, 0.06808315962553024, 0.03167130798101425, 0.012502610683441162, 0.0673360601067543, 0.001499183475971222, -0.081664077937603, 0.00891488790512085, 0.05748073011636734, -0.030265577137470245, -0.019212588667869568, -0.003791205585002899, 0.062306083738803864, -0.024619627743959427, 0.07723648101091385, 0.0645604208111763, 0.07851401716470718, -0.05543188378214836, -0.007231749594211578, 0.03731942176818848, 0.053128041326999664, 0.018098361790180206, 0.021699771285057068, -0.054272592067718506, 0.038241177797317505, 0.05319886654615402, -0.044089991599321365, 0.04294625669717789, 0.04537356644868851, 0.07222215086221695, -0.04578769952058792, 0.08301863819360733, 0.06445824354887009, 0.041185349225997925, 0.0016585513949394226, -0.009235277771949768, 0.03006180375814438, -0.02485783025622368, 0.05610310286283493, 0.06730406731367111, -0.04060203582048416, 0.021345674991607666, 0.045284099876880646]"
289,"[-0.03627052903175354, -0.002359814941883087, 0.02044905722141266, 0.031157441437244415, 0.059163086116313934, 0.0018689855933189392, 0.0521850511431694, 0.06301113218069077, 0.0732639953494072, 0.018475748598575592, 0.06855570524930954, -0.08273324370384216, 0.024451710283756256, -0.03942672908306122, 0.040183112025260925, -0.04346265271306038, -0.04069248586893082, 0.03638675808906555, -0.019680887460708618, 0.06686488538980484, -0.07452690601348877, 0.0049724578857421875, -0.014450930058956146, 0.06534335762262344, -0.06835611909627914, -0.07472531497478485, -0.07262136787176132, 0.06167913228273392, 0.005954712629318237, -0.023405741900205612, -0.07901670038700104, -0.042431145906448364, 0.020585432648658752, -0.03631892427802086, 0.07539040595293045, 0.025830723345279694, -0.07027478516101837, -0.053032614290714264, -0.00711214542388916, -0.05344085395336151, -0.05992366373538971, -0.04123082384467125, -0.06152459233999252, -0.0032486990094184875, 0.04000788927078247, 0.02954953908920288, 0.04500366002321243, -0.002812005579471588, 0.06806791573762894, -0.04361520707607269, -0.029874857515096664, -0.07847240567207336, 0.017010696232318878, -0.07040753215551376, -0.02751246467232704, -0.014141447842121124, -0.006941407918930054, -0.07696466892957687, -0.05934254080057144, -0.0504528172314167, -0.0571933314204216, 0.007059253752231598, -0.05106449872255325, 0.0559873953461647]"
186,"[-0.04885638505220413, -0.04824928194284439, 0.05892717093229294, 0.007609829306602478, -0.04422365501523018, -0.020070083439350128, 0.06288435310125351, 0.06107685714960098, -0.032114915549755096, 0.011234760284423828, -0.028729401528835297, 0.0754333958029747, -0.04733460769057274, 0.04729924350976944, 0.016747862100601196, 0.03574036806821823, 0.07377002388238907, 0.06875266879796982, -0.04156642407178879, -0.032387860119342804, 0.00026775896549224854, 0.056530021131038666, -0.055576141923666, 0.053353451192379, 0.022645287215709686, -0.06895773857831955, 0.03780123591423035, 0.06864724308252335, 0.023269571363925934, 0.048666082322597504, -0.04234381020069122, -0.003655537962913513, -0.051344528794288635, -0.06276421993970871, -0.023624345660209656, -0.03774162754416466, 0.06537491828203201, 0.021005816757678986, 0.0665997639298439, 0.0056795477867126465, 0.0026528388261795044, 0.06519655138254166, 0.04874549061059952, 0.0056470781564712524, 0.05273120850324631, -0.06938096135854721, -0.022317733615636826, 0.04237019270658493, 0.06392844766378403, 0.011256761848926544, 0.022999286651611328, 0.009935572743415833, 0.04395373910665512, -0.0718516930937767, 0.07294975966215134, -0.03238328918814659, 0.0035032853484153748, -0.04098624363541603, -0.011605054140090942, -0.0025948360562324524, -0.02489791437983513, 0.028667040169239044, 0.021758779883384705, -0.01883620023727417]"
282,"[0.00018993020057678223, -0.01588926464319229, 0.022304967045783997, 0.05744393914937973, -0.016422390937805176, 0.0313553586602211, 0.008686594665050507, -0.022062428295612335, 0.034235693514347076, -0.07413734495639801, -0.007737398147583008, -0.06634394824504852, -0.022491298615932465, -0.02472163364291191, -0.05040411651134491, 0.07818477600812912, 0.04160357266664505, 0.004863113164901733, -0.04473729059100151, 0.0827600434422493, -0.07970071583986282, -0.07157399505376816, 0.042294107377529144, 0.03799887001514435, -0.03210208937525749, -0.015645399689674377, -0.034659892320632935, 0.0025664716958999634, 0.020274639129638672, -0.02113213762640953, 0.01133100688457489, -0.011680923402309418, 0.07395298033952713, -0.04836640506982803, -0.07716789841651917, 0.0021176710724830627, 0.0060549452900886536, -0.04708494618535042, 0.010650508105754852, 0.07077615708112717, -0.021362341940402985, 0.013086915016174316, -0.03147782385349274, -0.05586172267794609, -0.06617856025695801, 0.05872846394777298, 0.04880131036043167, 0.004665710031986237, -0.04177190363407135, -0.002923808991909027, -0.03951191529631615, -0.05528905242681503, -0.006327331066131592, 0.03399272263050079, -0.017544373869895935, 0.07126712054014206, 0.03627847880125046, 0.0823030099272728, -0.005616053938865662, -0.06322591751813889, 0.05811744183301926, 0.022868111729621887, 0.012354984879493713, -0.0437648743391037]"
