user,embedding
342,"[0.08610481023788452, 0.02056869864463806, 0.019962579011917114, 4.111975431442261e-05, -0.07692227512598038, -0.005487687885761261, -0.04021745175123215, 0.014173947274684906, -0.040582381188869476, -0.07455050945281982, -0.002374589443206787, -0.01663074642419815, 0.049523040652275085, -0.05964834615588188, 0.08158509433269501, -0.07476194947957993, -0.0997832715511322, 0.08582569658756256, 0.03712107241153717, -0.08716710656881332, -0.031177572906017303, 0.09347271919250488, 0.048325151205062866, 0.10212443768978119, -0.09444251656532288, -0.08507141470909119, 0.012286506593227386, 0.0998384952545166, 0.05937543511390686, 0.1019587516784668, -0.06059163808822632, 0.09365811944007874, 0.027559548616409302, 0.007700294256210327, -0.04197286069393158, -0.021042421460151672, 0.002417244017124176, 0.057224005460739136, 0.01637335866689682, 0.02223511040210724, -0.058199260383844376, 0.029633373022079468, 0.04444722831249237, -0.06868106126785278, 0.04810158908367157, -0.08893624693155289, 0.015552133321762085, -0.03396274149417877, -0.06207156553864479, -0.09861326217651367, -0.044650740921497345, 0.04315917193889618, -0.0920213833451271, 0.018690533936023712, -0.08998586237430573, 0.0012573450803756714, 0.048662200570106506, 0.08462001383304596, 0.00925695151090622, 0.05199131369590759, -0.10409833490848541, 0.06713499128818512, -0.03589764982461929, 0.010527856647968292]"
347,"[-0.0055361539125442505, -0.0499688982963562, -0.059936925768852234, 0.07395318150520325, -0.05002465844154358, 0.02566167712211609, 0.04678425192832947, -0.07317708432674408, 0.05487057566642761, 0.10201321542263031, -0.04711626097559929, 0.06831750273704529, -0.08661963045597076, 0.005872197449207306, -0.05149192363023758, -0.06905492395162582, -0.02887653559446335, 0.08005194365978241, -0.009261079132556915, 0.10351188480854034, 0.07032880187034607, 0.01975180208683014, 0.06415633857250214, -0.05668214336037636, -0.014778286218643188, -0.026180632412433624, -0.04763724282383919, 0.0502450168132782, 0.018440477550029755, 0.008253984153270721, -0.10258601605892181, -0.06499560177326202, -0.05374886468052864, -0.039810530841350555, 0.10100598633289337, -0.0054397061467170715, -0.10340962558984756, -0.020194292068481445, 0.053434908390045166, 0.08870440721511841, 0.06847551465034485, -0.06868098676204681, 0.032060325145721436, 0.06944528222084045, -0.05522824823856354, -0.061734482645988464, -0.03644884377717972, -0.08303587883710861, 0.026845276355743408, 0.07724958658218384, 0.08324317634105682, -0.0474044494330883, 0.05123487114906311, -0.10297787189483643, 0.06029456853866577, -0.059424202889204025, 0.020059555768966675, -0.016707122325897217, -0.016378089785575867, 0.07446210086345673, -0.0072634294629096985, 0.06938678026199341, -0.0696432888507843, 0.022846698760986328]"
840,"[0.06410349905490875, 0.04429641366004944, -0.06836412847042084, 0.06763803958892822, 0.02138398587703705, -0.05313238129019737, -0.09320420771837234, 0.09816226363182068, -0.10227993875741959, -0.051164448261260986, -0.06139707192778587, -0.07727434486150742, -0.020817503333091736, -0.08370205760002136, 0.08446961641311646, -0.08739911764860153, 0.09256823360919952, -0.06393436342477798, 0.10150967538356781, -0.040052399039268494, 0.10112552344799042, 0.042116135358810425, 0.05545085668563843, -0.0586467944085598, 0.04625807702541351, 0.04188708961009979, -0.016034044325351715, 0.05367198586463928, -0.04822913557291031, 0.0506918728351593, 0.0659891664981842, 0.03841046988964081, 0.04764901101589203, 0.06381075084209442, -0.08864431828260422, 0.09880693256855011, 0.06378260254859924, -0.03414379805326462, 0.03045514225959778, 0.055499330163002014, 0.01048877090215683, 0.01574055105447769, 0.04538455605506897, 0.09383033215999603, -0.008365698158740997, 0.03347089886665344, -0.00652727484703064, -0.09147986024618149, -0.10270151495933533, -0.09623648971319199, -0.05033222585916519, -0.011576749384403229, 0.052165597677230835, 0.06521360576152802, 0.0514761358499527, 0.012910649180412292, 0.031206488609313965, 0.009841695427894592, 0.09222203493118286, -0.09574827551841736, -0.06915903091430664, -0.01163974404335022, -0.061447784304618835, -0.07404130697250366]"
246,"[0.01011708378791809, 0.062210410833358765, -0.026958540081977844, -0.10333099961280823, -0.10070013999938965, 0.09865245223045349, -0.09733892232179642, -0.07511135935783386, -0.05644030123949051, 0.02284969389438629, 0.019480109214782715, 0.03564578294754028, 0.08885212242603302, 0.026936456561088562, -0.0867021232843399, -0.10208173841238022, 0.029800906777381897, -0.08217213302850723, -0.03911431133747101, -0.026577286422252655, 0.08624546229839325, 0.00470009446144104, -0.08266208320856094, -0.08534212410449982, -0.07961377501487732, -0.03552083671092987, -0.029205575585365295, 0.05562698841094971, -0.09944341331720352, 0.09488420188426971, -0.09476546198129654, 0.047997474670410156, 0.02803102135658264, 0.10271303355693817, -0.009648606181144714, -0.03954704850912094, -0.06837914139032364, 0.04833807051181793, 0.05112886428833008, -0.06659208983182907, 0.04664963483810425, 0.03307385742664337, -0.0613468661904335, -0.02229785919189453, -0.012317508459091187, -0.07773470133543015, 0.03345176577568054, 0.03644247353076935, 0.04430161416530609, 0.05913767218589783, 0.05064481496810913, 0.05061119794845581, -0.06760051101446152, -0.03388945758342743, -0.013382837176322937, 0.0197860449552536, -0.09412151575088501, 0.0139804407954216, -0.013397663831710815, 0.029104754328727722, 0.010072879493236542, -0.010380193591117859, -0.07787904888391495, -0.007921472191810608]"
295,"[-0.06588660180568695, -0.02895338088274002, 0.07238578796386719, -0.07999438047409058, -0.07589028775691986, 0.047454819083213806, -0.0035065114498138428, 0.048098012804985046, 0.04305115342140198, -0.05187339335680008, 0.09096162021160126, -0.0484391413629055, 0.09150606393814087, -0.036523252725601196, 0.08546340465545654, 0.007920339703559875, -0.004390820860862732, 0.0334593802690506, -0.03839198499917984, -0.06513213366270065, 0.09792555868625641, 0.05284363031387329, -0.04297611117362976, -0.08953220397233963, 0.0032944753766059875, 0.09790676832199097, 0.05032658576965332, 0.06989504396915436, -0.0389532744884491, 0.09475159645080566, 0.04413256049156189, 0.004711821675300598, 0.10121271014213562, -0.004245653748512268, -0.015442967414855957, -0.000548921525478363, -0.08922213315963745, -0.04514153674244881, -0.019469216465950012, -0.029447242617607117, 0.03440253436565399, 0.06980566680431366, 0.014037854969501495, -0.07490712404251099, -0.03828403353691101, 0.01623360812664032, 0.08967916667461395, -0.07853733003139496, 0.045127883553504944, 0.09326601028442383, 0.06882721185684204, 0.050269678235054016, -0.06720179319381714, -0.004294395446777344, 0.07802511751651764, -0.05234932899475098, 0.025456562638282776, 0.054559603333473206, -0.025643616914749146, -0.04472555220127106, 0.04501649737358093, 0.09435507655143738, 0.04649116098880768, -0.10064849257469177]"
379,"[0.03731986880302429, -0.035125382244586945, 0.07782858610153198, -0.10276982188224792, 0.08102075755596161, 0.0765228420495987, 0.07267521321773529, 0.09507626295089722, -0.013503387570381165, 0.06489822268486023, 0.06935521960258484, 0.10102364420890808, -0.049486834555864334, 0.009526506066322327, 0.005837671458721161, -0.04681611806154251, 0.06105072796344757, -0.010787010192871094, -0.024954453110694885, 0.07776875793933868, -0.023220248520374298, 0.09205830097198486, -0.02238555997610092, -0.08861646056175232, 0.06051330268383026, 0.07932280004024506, 0.009498178958892822, -0.024273216724395752, -0.011960253119468689, 0.009579569101333618, -0.0807340070605278, -0.07862293720245361, -0.066093310713768, -0.009544335305690765, -0.0010772868990898132, 0.07456065714359283, 0.04562593996524811, 0.09509429335594177, -0.08638407289981842, 0.029561012983322144, 0.038259342312812805, -0.06504672020673752, -0.09819117933511734, -0.03182403743267059, 0.06755968928337097, 0.06821022927761078, 0.013109557330608368, 0.05094820261001587, 0.07145476341247559, 0.06199999153614044, -0.10329397767782211, -0.006375662982463837, -0.0970287024974823, 0.01142653077840805, -0.09754512459039688, 0.041395410895347595, -0.01876121759414673, -0.025566227734088898, 0.05230790376663208, 0.031371355056762695, 0.019880086183547974, -0.10322878509759903, 0.04492223262786865, -0.02395547926425934]"
514,"[0.07482682168483734, -0.09576208889484406, 0.0018480271100997925, -0.0314306765794754, -0.03664550185203552, 0.05956512689590454, -0.011869058012962341, 0.05704261362552643, -0.02209562063217163, -0.05626205727458, 0.07047076523303986, -0.024673521518707275, 0.0440438836812973, -0.06139492616057396, -0.0035982802510261536, 0.09075576066970825, 0.06122618913650513, -0.08992774784564972, -0.06573399901390076, -0.030010603368282318, 0.004505947232246399, -0.02335410565137863, -0.06336946040391922, -0.08497112989425659, 0.034948065876960754, -0.08908286690711975, 0.009224265813827515, -0.05089597776532173, -0.013632893562316895, -0.034438759088516235, 0.03470860421657562, -0.07746781408786774, 0.06275452673435211, 0.05546100437641144, 0.04649132490158081, 0.018576964735984802, -0.09800966084003448, 0.09211738407611847, 0.08510614931583405, 0.008530914783477783, 0.04904280602931976, -0.057987552136182785, -0.07865235209465027, 0.08239823579788208, -0.10172710567712784, -0.08451421558856964, -0.09755341708660126, -0.09408749639987946, 0.01939384639263153, 0.004629179835319519, 0.08506493270397186, 0.044660210609436035, 0.059067949652671814, -0.009276099503040314, 0.033841803669929504, 0.09486609697341919, 0.04570320248603821, 0.04756714403629303, -0.031214639544487, 0.10405780375003815, -0.05907127633690834, -0.07082687318325043, -0.10379305481910706, 0.02925659716129303]"
346,"[-0.09896746277809143, 0.025030985474586487, -0.0991486981511116, 0.04376228153705597, -0.02675759047269821, -0.08092889934778214, 0.012113653123378754, -0.09404730051755905, -0.0839400589466095, 0.06839302182197571, -0.007588155567646027, 0.0030121654272079468, -0.003004506230354309, -0.04048696905374527, 0.08494210243225098, -0.06885381788015366, 0.03398451209068298, -0.0896364152431488, -0.035931698977947235, 0.0914815217256546, 0.0720205157995224, 0.032955944538116455, -0.04870060458779335, -0.045000750571489334, -0.081793874502182, -0.08770306408405304, 0.048107847571372986, 0.048917561769485474, 0.07999935746192932, -0.026920177042484283, 0.0788615345954895, 0.09574951231479645, -0.10131480544805527, -0.050195515155792236, -0.07947839796543121, -0.0111008882522583, -0.044654667377471924, -0.012378059327602386, 0.045969828963279724, -0.07215037941932678, -0.03876443952322006, 0.0046309977769851685, 0.018199175596237183, 0.09952227771282196, -0.02450770139694214, -0.023717395961284637, -0.004226468503475189, -0.0034483522176742554, 0.03215709328651428, 0.10061272978782654, -0.03484994173049927, -0.031629838049411774, 0.09474213421344757, -0.05935283750295639, 0.10548350214958191, 0.05184242129325867, -0.06808523833751678, 0.08710800111293793, 0.001912333071231842, -0.0853176936507225, -0.09084933996200562, -0.051358722150325775, -0.08694612979888916, 0.0749616026878357]"
297,"[-0.005203276872634888, 0.05685797333717346, -0.026747137308120728, -0.09762707352638245, -0.052325595170259476, -0.032153598964214325, 0.05840381979942322, -0.09088213741779327, -0.08857792615890503, 0.0900372564792633, 0.10342186689376831, 0.053763940930366516, 0.08623358607292175, 0.0879211574792862, -0.03626482933759689, 0.0653371512889862, -0.07465743273496628, -0.002491183578968048, 0.02008552849292755, -0.10189512372016907, 0.08984525501728058, -0.0973815768957138, -0.02056559920310974, 0.055919259786605835, -0.03517230600118637, 0.025489047169685364, 0.03906477987766266, -0.030004695057868958, -0.10544713586568832, 0.06565192341804504, 0.01029188185930252, -0.01059819757938385, -0.035875119268894196, 0.03954048454761505, 0.09462033212184906, 0.033563390374183655, -0.053636420518159866, -0.07227030396461487, -0.021865352988243103, 0.07213754951953888, -0.007652640342712402, -0.05703844130039215, -0.0704280212521553, -0.051335595548152924, 0.08485256135463715, -0.04684211313724518, -0.08969759196043015, -0.03956817835569382, 0.022357329726219177, -0.001888662576675415, 0.03608006238937378, -0.03925591707229614, -0.08090197294950485, -0.025383666157722473, 0.10587161779403687, -0.00440552830696106, 0.05853281915187836, 0.06122618913650513, 0.08877035975456238, -0.024939075112342834, -0.05258267745375633, -0.08399476110935211, 0.1013132631778717, 0.07451425492763519]"
659,"[-0.03383857011795044, 0.021226048469543457, 0.005091361701488495, -0.09567491710186005, 0.08731137216091156, 0.05145953595638275, -0.026002176105976105, 0.01739225536584854, -0.10100574046373367, 0.02387268841266632, 0.052977949380874634, 0.08520446717739105, -0.04735139012336731, 0.08607624471187592, -0.001235075294971466, 0.04035179316997528, 0.029883161187171936, 0.018652066588401794, -0.07687728106975555, -0.07532067596912384, 0.024994462728500366, 0.045389384031295776, 0.038998886942863464, -0.10093390196561813, 0.05820012092590332, 0.040452852845191956, -0.1050778329372406, -0.018287360668182373, -0.07063376903533936, 0.1024385392665863, 0.1001160591840744, 0.026905357837677002, -0.04272907227277756, 0.021243974566459656, -0.050129618495702744, 0.10243119299411774, -0.07823308557271957, -0.02255493402481079, -0.06961853802204132, -0.04579141363501549, -0.05508873611688614, 0.06092138588428497, 0.05003237724304199, -0.0996878445148468, -0.07037210464477539, 0.004084505140781403, 0.04181593656539917, 0.0209185928106308, 0.041852742433547974, 0.0875006914138794, 0.008029498159885406, -0.0999932661652565, 0.05992521345615387, 0.047843605279922485, -0.0014647170901298523, -0.09773854166269302, 0.05120907723903656, 0.08818580210208893, 0.09895683825016022, 0.00011838972568511963, 0.0013389885425567627, 0.061397552490234375, -0.10161739587783813, -0.03197680413722992]"
344,"[-0.08221816271543503, -0.060290105640888214, -0.0591101348400116, 0.03963655233383179, -0.060046304017305374, -0.05009997636079788, 0.03293128311634064, -0.015559516847133636, 0.028624147176742554, 0.042600005865097046, -0.045722801238298416, -0.007301025092601776, 0.04750625789165497, 0.02178804576396942, 0.061136871576309204, 0.08771605789661407, -0.054435428231954575, -0.018250711262226105, 0.07557065784931183, 0.03119705617427826, -0.06111349165439606, 0.10511252284049988, 0.001648634672164917, 0.06648656725883484, -0.09526842832565308, -0.00151776522397995, -0.09197314083576202, -0.0835934430360794, 0.10412716865539551, -0.07029889523983002, -0.07357745617628098, -0.07476817071437836, -0.09104298055171967, 0.07827195525169373, -0.09176855534315109, 0.09899739921092987, -0.05614672228693962, 0.011961184442043304, 0.058894604444503784, -0.0513458214700222, -0.10500042140483856, 0.07241185009479523, -0.03477174788713455, 0.07706332206726074, -0.052236948162317276, 0.026302695274353027, 0.01895017921924591, -0.025733061134815216, -0.06778228282928467, 0.03787606954574585, 0.06610359251499176, 0.015101179480552673, 0.07499031722545624, -0.027461104094982147, 0.049987226724624634, 0.0592830628156662, -0.007264479994773865, 0.05571252107620239, 0.051669538021087646, 0.0778186172246933, -0.040910765528678894, 0.04653961956501007, 0.04574368894100189, 0.08234557509422302]"
455,"[-0.10070815682411194, 0.015255346894264221, -0.07118253409862518, 0.0856846421957016, 0.008826397359371185, 0.08176691830158234, -0.07051824778318405, 0.10385562479496002, 0.0524032860994339, 0.006350725889205933, 0.05761931836605072, -0.09248213469982147, -0.014688283205032349, -0.06600438803434372, 0.025702401995658875, 0.10341481864452362, 0.06430269777774811, 0.010457828640937805, -0.028634287416934967, -0.07221302390098572, 0.10385400056838989, 0.0018832087516784668, -0.02504066377878189, 0.03178305923938751, -0.0719473659992218, -0.09992149472236633, -0.08988066017627716, 0.02169187366962433, -0.09965597093105316, -0.08425776660442352, 0.035698264837265015, -0.02930106222629547, 0.0874675065279007, -0.09569409489631653, -0.012025497853755951, -0.0663202702999115, -0.0007772296667098999, 0.08450952172279358, -0.040951021015644073, -0.05745656043291092, 0.06354238092899323, -0.005585730075836182, 0.10158377885818481, -0.07274067401885986, -0.09827669709920883, 0.026542842388153076, 0.057222604751586914, 0.07335373759269714, -0.054219841957092285, -0.020540162920951843, 0.05905769765377045, 0.030575409531593323, -0.09835111349821091, 0.06286504864692688, 0.05391794443130493, 0.028087466955184937, 0.0057880207896232605, -0.018145687878131866, 0.03511059284210205, -0.09774124622344971, -0.06650808453559875, -0.08114735782146454, -0.08298632502555847, 0.05950206518173218]"
