item,embedding
208,"[-0.010787772946059704, -0.013378771021962166, -0.0006479530711658299, 0.012410728260874748, -0.0018745018169283867, 0.003310789354145527, -0.014196299947798252, 0.015426663681864738, 0.014324530027806759, -0.014688299968838692, -0.002955941716209054, 0.021072769537568092, -0.012151455506682396, 0.0021115350537002087, -0.001653678365983069, -0.018665168434381485, 0.0036550862714648247, -0.0015614023432135582, -0.001956676598638296, 0.017233386635780334, 0.013880369253456593, -0.00550240371376276, -0.010267484933137894, -0.0025562774389982224, 0.01997455209493637, 0.005515900440514088, -0.007927181199193, -0.00858042761683464, 0.013504335656762123, 0.016396846622228622, 0.006708306260406971, 0.004493626765906811, -0.0008428073488175869, 0.02014225721359253, -0.011061793193221092, 0.014201141893863678, -0.016203440725803375, -0.005679953843355179, -0.013443204574286938, -0.01592108979821205, -0.008607888594269753, -0.017248522490262985, -0.01451067253947258, 0.00885335635393858, 0.0012943034525960684, -0.00029651401564478874, 0.002774797612801194, -0.022569529712200165, -0.017609916627407074, -0.02153230458498001, -0.006287598982453346, -0.0013057825854048133, -0.004480110947042704, -0.01662176474928856, -0.006167971063405275, -0.016136519610881805, 0.010803339071571827, 0.012476776726543903, -0.020003948360681534, 0.015585544519126415, -0.01736433058977127, -0.006761549971997738, -0.01059047318994999, -0.016858024522662163]"
566,"[-0.009421897120773792, 0.008185023441910744, -0.008056887425482273, -0.006181502714753151, 0.021573886275291443, 0.0026116003282368183, 0.01937132701277733, -0.020484684035182, -0.016430707648396492, 0.01788499765098095, -0.005250055342912674, 0.00029086798895150423, 0.007050611078739166, 0.010168214328587055, 0.0051905568689107895, -0.007463688496500254, 0.015024928376078606, -0.00015711341984570026, -0.0072575523518025875, -0.005741418804973364, 0.00535662192851305, 0.005298087373375893, 0.01579766348004341, -0.007658382877707481, -0.016217388212680817, 0.007146318443119526, -0.010388607159256935, 0.010299998335540295, 0.004491202533245087, -0.006712887901812792, -0.015160297974944115, 0.002940971404314041, -0.01623006910085678, 0.013193152844905853, -0.0190332792699337, -0.004812460392713547, 0.010547246783971786, -0.018513422459363937, 0.02045176550745964, -0.014559461735188961, 0.0034051211550831795, -0.014283313415944576, -0.0013536271871998906, -0.0005152729572728276, -0.009792269207537174, 0.023869473487138748, -0.015540440566837788, 0.009496495127677917, 0.010709015652537346, -0.019344652071595192, 0.012111859396100044, 0.014149523340165615, -0.021614039316773415, -0.0007777153514325619, -0.003063194453716278, -0.01676161400973797, 0.008975865319371223, 0.007253146730363369, -0.0008140346617437899, -0.004184023477137089, -0.004989441949874163, 0.022260122001171112, -0.0016252216883003712, -0.005951781291514635]"
94,"[0.006517108995467424, 0.0031467443332076073, -0.004780594725161791, -0.004798125941306353, -0.018885089084506035, 0.005586680024862289, -0.013339955359697342, -0.003917099442332983, 0.01653309166431427, -0.005493783857673407, 0.010795786045491695, 0.0013173357583582401, -0.020583096891641617, -0.020985251292586327, -0.011743717826902866, 0.002846196759492159, 0.010000609792768955, 0.0198020339012146, 0.022120023146271706, -0.01841464452445507, -0.005378060042858124, 0.005374246742576361, -0.010368159040808678, 0.01160175446420908, 0.0012782012345269322, 0.017898814752697945, -0.00779965752735734, 0.015612935647368431, -0.0007224470609799027, 0.010645339265465736, 0.014971582219004631, 0.009754972532391548, 0.0020632329396903515, -0.010797914117574692, 0.017108192667365074, 0.017386673018336296, -0.006010584067553282, 0.017777906730771065, -0.011717216111719608, 0.00194995803758502, -0.006500693503767252, 0.00787151139229536, 0.017607225105166435, 0.017158914357423782, 0.008958701975643635, 0.016327330842614174, -0.008684133179485798, 0.022650446742773056, 0.00422392413020134, -0.011998875066637993, -0.015179035253822803, -0.004617046099156141, 0.009119000285863876, 0.008635887876152992, 0.0059869722463190556, 0.008495606482028961, 0.01923942379653454, -0.0040303184650838375, -0.003987752832472324, -0.0036025256849825382, 0.01595360040664673, -0.01137708593159914, 0.012751257978379726, 0.006624291650950909]"
258,"[-0.015557530336081982, 0.016999786719679832, -0.015358584001660347, -0.013739541172981262, -0.017379155382514, 0.011643709614872932, 0.00908746663480997, 0.02059582993388176, -0.001264970633201301, 0.012384086847305298, -0.010860356502234936, 0.012381786480545998, -0.022989356890320778, 0.010491614229977131, -0.00691972067579627, 0.017460109665989876, -0.01709628663957119, 0.014256000518798828, -0.008990634232759476, -0.017676057294011116, 0.017859401181340218, 0.0031085375230759382, -0.005116557702422142, 0.01552209910005331, -0.004477705340832472, -0.013032057322561741, 0.00020279287127777934, -0.004592932760715485, -0.01735542342066765, 0.017558151856064796, -0.0015801189001649618, -0.015543956309556961, -0.0018801633268594742, 0.005363296717405319, 0.008170904591679573, 0.019499152898788452, -0.012927781790494919, -0.012562970630824566, 0.020504754036664963, -0.01364167407155037, -0.015089006163179874, -0.01464246865361929, 0.017707087099552155, -0.011337184347212315, 0.004218755289912224, 0.008196791633963585, 0.014326006174087524, -0.0024998618755489588, -0.0076647792011499405, 0.006966989021748304, -0.023546410724520683, 0.01800593174993992, 0.017498301342129707, -0.007859005592763424, -0.0029963236302137375, -0.013196021318435669, -0.013296671211719513, 0.01980212889611721, 0.01921348087489605, 0.017796387895941734, -0.011020139791071415, 0.012770972214639187, 0.002339570550248027, -0.017750145867466927]"
95,"[-0.012004026211798191, 0.011103660799562931, -0.012088249437510967, 0.012779063545167446, 0.014084761030972004, 0.021123116835951805, -0.009670136496424675, 0.004945036023855209, -0.005806499160826206, -0.020955506712198257, -0.013541064225137234, -0.013567040674388409, -0.01725773885846138, 0.01527587790042162, -0.0008273934363387525, -0.014194630086421967, -0.011049952358007431, -0.007746751420199871, 0.006965897511690855, -0.004773072898387909, 0.0166922640055418, -0.007414647843688726, -0.012648414820432663, -0.004955010488629341, -0.01393552403897047, 0.009487232193350792, -0.010172231122851372, 0.003084358526393771, 0.013330974616110325, -0.008855093270540237, 0.004691642709076405, -0.01883966103196144, 0.004180872347205877, 0.0024795541539788246, 0.018991034477949142, 0.018673887476325035, -0.011134536005556583, 0.0019680450204759836, -0.019410623237490654, -0.019071126356720924, 0.008152898401021957, -0.01277218572795391, -0.0009510694071650505, 0.008092015981674194, -0.009576041251420975, 0.002236196305602789, 0.016504734754562378, 0.005148875527083874, -0.004865256138145924, -0.021620402112603188, 0.016822345554828644, 0.008391096256673336, -0.020737700164318085, -0.0035019381903111935, 0.01150460448116064, -0.002526397118344903, 0.0017269781092181802, -0.004020202439278364, -0.006881867069751024, 0.013421645388007164, -0.006023988593369722, -0.014639144763350487, -0.007098217494785786, 8.9242123067379e-05]"
124,"[-0.0036895060911774635, 0.011765442788600922, -0.0037408205680549145, 0.015064741484820843, 0.00889681652188301, -0.0009685066761448979, -0.01339346170425415, -0.0028137594927102327, -0.004983578808605671, 0.003339836373925209, 0.008205150254070759, 0.01211796049028635, -0.021576374769210815, -0.021689221262931824, -0.0167271476238966, 0.0014802352525293827, 0.01190633699297905, 0.022476844489574432, -0.02085736207664013, -0.020794538781046867, -0.011374934576451778, 0.011799323372542858, 0.020194878801703453, 0.0026273794937878847, 0.009135309606790543, 0.002605909714475274, 0.014790710993111134, 0.01039584819227457, 0.010702874511480331, -0.013424133881926537, 0.006909494288265705, 0.005005138460546732, -0.008318131789565086, 0.01678989827632904, 0.021338103339076042, -0.017016051337122917, -0.017330298200249672, -0.005277549382299185, 0.005632495973259211, 0.007107255980372429, -0.004347167443484068, 0.019894002005457878, -0.01953456737101078, 0.0076311612501740456, 0.014182603918015957, -0.011011973954737186, 0.013075003400444984, 0.01669463887810707, -0.008334680460393429, 0.021778929978609085, 0.001951978076249361, -0.002016308717429638, -0.021243760362267494, -0.012374072335660458, 0.0017874210607260466, -0.012554016895592213, 0.007235425058752298, -0.012078836560249329, 0.02065686322748661, -0.00545917684212327, -0.006438533775508404, 0.01723051816225052, 0.009896223433315754, 0.00560564873740077]"
24,"[-0.023595575243234634, 0.008290472440421581, -0.007920295931398869, 0.001760426675900817, 0.008509933017194271, 0.006728329695761204, 0.016074391081929207, -0.0161429475992918, 0.010414954274892807, 0.007293397560715675, 0.014362815767526627, 0.0009943086188286543, 0.02240469492971897, 0.008568404242396355, 0.011029968969523907, -0.011632180772721767, -0.01132193487137556, 0.00551951676607132, -0.007529329042881727, -0.00803611520677805, 0.0007265139720402658, -0.01178443618118763, -0.01183219626545906, -0.010359903797507286, -0.004231956321746111, 0.008380227722227573, -0.01949591003358364, -0.009057852439582348, -0.008843745104968548, -0.018003635108470917, 0.006302140187472105, -0.01321494672447443, -0.010310138575732708, 0.01203344389796257, 0.02166692167520523, -0.009965877048671246, 0.020564736798405647, -0.0065900953486561775, -0.002013534540310502, -0.009280000813305378, 0.011023919098079205, 0.012900575064122677, 0.010274368338286877, -0.003515233751386404, -0.0029458741191774607, 0.023803774267435074, 0.0023481911048293114, -0.008230244740843773, -0.005404082592576742, -8.11857171356678e-05, -0.0077514322474598885, -0.0018296020571142435, 0.014528412371873856, -0.0010384779889136553, -0.010197107680141926, 0.013517044484615326, 0.019435949623584747, -0.010403621010482311, -0.013809296302497387, -0.0014011493185535073, -0.010195251554250717, 0.017066003754734993, 0.005417507141828537, -0.009997074492275715]"
627,"[0.002553478581830859, -0.013419417664408684, -0.02025502361357212, -0.015233525075018406, 0.01325333770364523, 0.005633464548736811, -0.018187103793025017, 0.016093134880065918, 0.00457202410325408, -0.009839563630521297, 0.01516740582883358, -0.007128463592380285, 0.012342672795057297, 0.012446088716387749, -0.0006779583054594696, 0.007609209045767784, -0.017827505245804787, 0.014205005951225758, -0.0007130365120247006, -0.013000266626477242, 0.018543429672718048, -0.000630284077487886, -0.01322332676500082, 0.015940088778734207, 0.015082635916769505, 0.012460838072001934, -0.008592152036726475, -0.006054726894944906, -0.01822688989341259, -0.01578528620302677, 0.009457472711801529, -0.018956532701849937, 0.01366625726222992, -0.02182508260011673, -0.008243304677307606, -0.00637222733348608, -0.0005638710572384298, 0.007485863287001848, 0.002525285817682743, -0.0018007045146077871, 0.012864415533840656, -0.012510675936937332, -0.013182648457586765, 0.01715940795838833, 0.01519035454839468, -0.005633359309285879, -0.011917605064809322, 0.007638899609446526, 0.019836734980344772, 0.004913529381155968, -0.012802108190953732, -0.015275882557034492, -0.015362563543021679, 0.01642620749771595, 0.003791277762502432, 0.017830422148108482, -0.011435477994382381, 0.003634541993960738, 0.007514788769185543, 0.017657842487096786, -0.011881474405527115, -0.016983505338430405, 0.015629025176167488, 0.016027871519327164]"
193,"[-0.018628409132361412, 0.002699064090847969, 0.01614334061741829, 0.016880225390195847, -0.012447824701666832, 0.00859626941382885, -0.009480204433202744, 0.008565809577703476, 0.004138235934078693, 0.015890229493379593, 0.015095936134457588, -0.019169844686985016, -0.023781107738614082, -0.02030651830136776, -0.006845077499747276, -0.011637316085398197, 0.010566608980298042, -0.003968352917581797, 0.007136135827749968, 0.008710324764251709, 0.0036729718558490276, -0.013427275232970715, 0.012281201779842377, -0.0015686096157878637, -0.012465577572584152, 0.016409147530794144, -0.02047286368906498, -0.011930047534406185, 0.010773311369121075, -0.010777857154607773, -0.017548566684126854, 0.022146916016936302, -0.0019933204166591167, -0.005602503195405006, 0.01193256676197052, 0.010195810347795486, 0.01630358397960663, -0.013302931562066078, 0.023874642327427864, -0.0036461681593209505, -0.019319644197821617, 0.008367760106921196, 0.0037546621169894934, -0.020717201754450798, -0.019842475652694702, 0.00785342138260603, -0.013448250479996204, -0.0021697792690247297, 0.015051356516778469, -0.014091582968831062, -0.013645760715007782, 0.011136454530060291, -0.015313045121729374, -0.005301205441355705, 0.005801451858133078, 0.004783313721418381, 0.016509365290403366, 0.012511784210801125, 0.0015551173128187656, 0.013953928835690022, 0.0051864637061953545, 0.001230278518050909, -0.004964301362633705, 0.01005958765745163]"
184,"[-0.019214391708374023, -0.02227439545094967, -0.011522176675498486, -0.009933839552104473, -0.01785532757639885, -0.012699062004685402, 0.008714367635548115, -0.004823117051273584, 0.0076351650059223175, 0.007904293946921825, -0.010396317578852177, 0.02047775872051716, -0.0001592568587511778, -0.01773478277027607, 0.009594909846782684, 0.007237236015498638, 0.006817921530455351, -0.0028642339166253805, -0.01907126046717167, -0.016321955248713493, -0.012043853290379047, -0.004046495072543621, -0.008715609088540077, -0.00672161066904664, 0.01271876785904169, 0.012065807357430458, 0.018595891073346138, -0.005070168990641832, 0.015704268589615822, -0.00960925780236721, -0.010774172842502594, -0.017317768186330795, 0.01542266272008419, -0.011062290519475937, 0.01966278627514839, 0.011854798533022404, 0.012026805430650711, -0.005628453101962805, -0.01595703326165676, 0.0009934002300724387, 0.008783013559877872, 0.02265891432762146, 0.01096359919756651, 0.0029188510961830616, 0.013558384031057358, -0.009693467058241367, -0.006807530764490366, -0.010868098586797714, -0.017516758292913437, 0.004496785346418619, 0.013854754157364368, -0.018320824950933456, 0.01397163886576891, 0.004792935214936733, -0.021195823326706886, 0.005698115564882755, 0.015203658491373062, -0.003913278225809336, -0.01592515967786312, -0.010203528217971325, 0.019264206290245056, 0.01785222813487053, 0.014313694089651108, 0.005239324178546667]"
197,"[-0.010547535493969917, -0.008995399810373783, 0.014099176973104477, -0.010494574904441833, 0.003761892206966877, -0.007427175994962454, 0.004171624779701233, 0.004726666957139969, -0.013279679231345654, 0.005325864534825087, -0.015924276784062386, 0.018988119438290596, -0.02343415468931198, 0.009017127566039562, 0.013467339798808098, -0.01124696247279644, 0.019511446356773376, 0.004318166058510542, 0.0007863246719352901, -0.006832515820860863, 0.011711528524756432, 0.017924267798662186, 0.020617246627807617, -0.011157922446727753, 0.01595255173742771, -0.01774490624666214, -0.008323032408952713, 0.005958607420325279, -0.007156939245760441, 0.00540011515840888, -0.0071705705486238, -0.016174128279089928, -0.004868603311479092, -0.005054795648902655, 0.021243952214717865, 0.014136326499283314, 0.005826955661177635, 0.00046839710557833314, -0.009776986204087734, -0.023026978597044945, 0.0030236337333917618, 0.004702449776232243, -0.01206811610609293, 0.0037129244301468134, -0.005289272405207157, 0.015062536112964153, -0.013646440580487251, 0.008951951749622822, -0.008053340017795563, 0.017464756965637207, 0.014086117967963219, 0.013362678699195385, 0.017209570854902267, 0.002091644797474146, -0.002321186475455761, 0.002231899183243513, -0.01484740898013115, 0.015379205346107483, 0.014975275844335556, 0.014451952651143074, -0.004384804051369429, 0.018958697095513344, 0.0190790556371212, -0.020376723259687424]"
